data: dataset/foma/
d:1:0.018606671200304348,1.028167042959506,1.0281673112361673,2.037727682995369
d:2:0.01834616320343052,1.0281670492536357,1.0281670135442056,2.0379878995944107
d:3:0.018042205485402363,1.0281670555126823,1.0281670198032522,2.038291869830532
d:4:0.017996865349276803,1.0281670618068155,1.0281670260622988,2.0383372225198375
d:5:0.01789165020812611,1.0281670681009416,1.0281670323564356,2.038442450249251
d:6:0.017799839724231603,1.0281670743599918,1.0281670386154786,2.038534273251239
d:7:0.017736176566733874,1.0281670806190384,1.0281670449096119,2.0385979489619164
d:8:0.017733991250754144,1.028167086878085,1.028167051203745,2.038600146831076
d:9:0.017826236852865662,1.0281670931371316,1.0281670574627881,2.038507913747054
d:10:0.017730480098379076,1.0281670994312648,1.0281670637218348,2.0386036830547205
d:11:0.017665904194224424,1.028167105725398,1.0281670699808778,2.0386682715120514
d:12:0.017626153274868273,1.0281671120195277,1.0281670762399209,2.0387080349845803
d:13:0.017708265427268444,1.0281671183136574,1.0281670824989604,2.0386259353853493
d:14:0.017650632949715472,1.0281671245727075,1.028167088758,2.038683580380992
d:15:0.017631035926509497,1.0281671308668372,1.0281670950170358,2.0387031899573635
d:16:0.01763547880500127,1.0281671371609633,1.0281671013111797,2.0386987596671418
d:17:0.017643679160149972,1.0281671434550894,1.0281671075702157,2.038690571865155
d:18:0.017692113485324512,1.0281671497141467,1.028167113864363,2.0386421500931853
d:19:0.017605353620137265,1.0281671560082692,1.0281671201585034,2.0387289225466354
d:20:0.017577790696746476,1.028167162302399,1.0281671264526508,2.0387564980583033
d:21:0.01762146986391322,1.0281671685614526,1.0281671327116904,2.0387128314092298
d:22:0.01760792529637456,1.0281671748555787,1.0281671389707299,2.038726388529934
d:23:0.017609855778829342,1.028167181114636,1.0281671452297658,2.0387244705655725
d:24:0.01758539969555528,1.0281671873736933,1.0281671514888053,2.0387489391669433
d:25:0.01764795176151246,1.0281671936678194,1.0281671577829528,2.0386863996892597
d:26:0.017576884743219168,1.0281671999619455,1.0281671640771002,2.0387574792958265
d:27:0.0175056284923798,1.0281672062560716,1.0281671703361397,2.0388287480998315
d:28:0.017529389086561764,1.0281672125501942,1.0281671766302871,2.0388050000939195
d:29:0.017542657080092283,1.028167218809255,1.0281671828893266,2.0387917446184893
d:30:0.017530957829441363,1.0281672250683194,1.0281671891834776,2.0388034564223556
d:31:0.017521996352785507,1.0281672313273766,1.0281671954776215,2.0388124304522126
d:32:0.017524849862565972,1.0281672376215063,1.0281672017717653,2.0388095895307057
d:33:0.017506228064187113,1.0281672438805636,1.0281672080308084,2.038828223847185
d:34:0.017556455673501503,1.0281672501396244,1.0281672142898515,2.0387780087559744
d:35:0.01750605007943129,1.0281672563986817,1.0281672205839953,2.0388284269032457
