data: dataset/foma/
d:1:1.9832364820615567e-05,3.2569002605003354,3.2569010536905454,6.51378148182606
d:2:2.016796400816645e-05,3.2569002593616,3.2569010587900307,6.513781150187622
d:3:2.0750476714681554e-05,3.2569002598245245,3.256901056599771,6.513780565947581
d:4:2.01381446078841e-05,3.2569002579995794,3.256901054409432,6.513781174264404
d:5:1.7640314680988922e-05,3.2569002561301237,3.256901054511828,6.513783670327271
d:6:1.9113174611895545e-05,3.256900261229578,3.2569010546141475,6.5137822026691135
d:7:2.1354553746633087e-05,3.2569002663289655,3.2569010530792846,6.513779964854503
d:8:1.843890671171522e-05,3.256900265497305,3.25690105194061,6.513782878531203
d:9:1.8040185715051393e-05,3.2569002748017297,3.2569010505164933,6.513783285132508
d:10:1.7470889525306177e-05,3.2569002743678803,3.2569010483446075,6.5137838518229625
d:11:1.9586171446484002e-05,3.2569002836722465,3.256901047712182,6.513781745212982
d:12:1.636525161607949e-05,3.256900285846793,3.2569010476043214,6.513784968199499
d:13:1.8229901613153743e-05,3.2569002836565195,3.2569010467727195,6.513783100527625
d:14:1.9196157566625516e-05,3.256900282517741,3.256901047580972,6.513782133941147
d:15:1.7490328668934296e-05,3.256900282980626,3.2569010453905833,6.51378383804254
d:16:1.7058737588726558e-05,3.2569002823481736,3.2569010546950756,6.5137842783056605
d:17:1.8412749122731498e-05,3.2569002801578297,3.2569010540625887,6.513782921471296
d:18:1.580201478112997e-05,3.256900280966052,3.2569010520690544,6.513785531020325
d:19:1.733837574846575e-05,3.2569002831405447,3.256901055316899,6.513784000081696
d:20:1.9096024618470153e-05,3.2569002816056773,3.256901058564674,6.513782244145733
d:21:1.7571324721465942e-05,3.256900286705039,3.256901058666961,6.513783774047279
d:22:1.8338454979449637e-05,3.256900286271148,3.256901057132061,6.5137830049482295
d:23:1.8434264614342055e-05,3.2569002856386375,3.256901055307215,6.513782906681238
d:24:1.733442331186552e-05,3.256900284806947,3.2569010533069496,6.513784003690585
d:25:1.5339218544241362e-05,3.256900286370393,3.2569010512150602,6.5137859983669095
